country,date,name,price,weight
nic,1/20/2022,frijol naturas molido rojo ,52,0.4
nic,1/20/2022,miel el panal de abeja botella ,129,0.35
nic,1/20/2022,premezcla jinca para pancake gfree,83,0.45
nic,1/20/2022,galleta navidad sams choice lata,98,0.34
nic,1/20/2022,cremaeat value para cafe original ,145,1.0
nic,1/20/2022,palomitas act ii mantequilla extra ,46,0.09
nic,1/20/2022,paleta ricolino payaso malvav mini,15,0.02
nic,1/20/2022,endulzanteeat value steviaanulada ,180,0.28
nic,1/20/2022,avena sabemas integral ,81,1.0
nic,1/20/2022,flan sabemas vainilla con caramelo ,27,0.13
nic,1/20/2022,mayonesa alolivo con aceite de oliva ,91,0.4
nic,1/20/2022,fruta mixtaeat v triple cereza ,70,0.42
nic,1/20/2022,bridge colombina fresa bs,41,0.03
nic,1/20/2022,atun gaviota lomo trocitos c veget,49,0.1
nic,1/20/2022,salsa naturas ketchup ,99,0.79
nic,1/20/2022,naturas salsa tomate con queso ,18,0.11
nic,1/20/2022,galleta sanissimo arroz quinoa sal ,93,0.11
nic,1/20/2022,galleta pozuelo soda integral paquete  unidades ,31,0.18
nic,1/20/2022,papas onduladas gv originales ,77,0.22
nic,1/20/2022,harina maiz pan precoc blanco ,194,1.0
nic,1/20/2022,pimienta maggi de la huerta frasco g,63,0.06
nic,1/20/2022,pasta sabemas lengua,13,0.2
nic,1/20/2022,achiote sabemas molido ,10,0.02
nic,1/20/2022,chocolate schogetten oscuro amargo ,59,0.1
nic,1/20/2022,dulces las delicias candy pinater ,305,1.36
nic,1/20/2022,salsa lizano regular doypack ,46,0.4
nic,1/20/2022,caja de pasaseat value de uva ,125,0.34
nic,1/20/2022,mayonesa alolivo doy pack light,165,0.8
nic,1/20/2022,cerealeat value avena miel ,100,0.51
nic,1/20/2022,empanizador sol maya mix bolsa ,30,0.1
nic,1/20/2022,salsa mexicana herdez verde picante bot,77,0.45
nic,1/20/2022,empanizador don julio ,49,0.14
nic,1/20/2022,linaza entera sol maya ,114,0.6
nic,1/20/2022,garbanzo herdez lata,58,0.4
nic,1/20/2022,"cereal kellogrgr's® froot loops® sabor origrinal  aritos de maíz, trigro y avena con sabor a frutas   caja de",235,0.41
nic,1/20/2022,aderezo gourmet sandwich spread ,31,0.2
nic,1/20/2022,condimento badia sazon completo ,231,0.34
nic,1/20/2022, pack cerealan dia choco chiwi + corn flakes hojuelas + dulci aritos ,117,0.67
nic,1/20/2022,galleta bridge naranja colombina ,41,0.3
nic,1/20/2022,sal de ajo maggi de la huerta frasco g,63,0.11
nic,1/20/2022,aceite ambar de soya  .lt,311,
nic,1/20/2022,crema cola res maggi ,19,0.08
nic,1/20/2022,papaseat value tubo queso ,64,0.16
nic,1/20/2022,papitas yummies crema y espec,39,0.08
nic,1/20/2022,chao mein vigui chop suey pollo ,81,0.24
nic,1/20/2022,te mondaisa de canela,71,0.04
nic,1/20/2022,bollo fino harina de trigo ,49,1.36
nic,1/20/2022,galleta marinela dulce maria tubo ,21,0.14
nic,1/20/2022,botonetas best chocolate  bolsitas ,50,0.16
nic,1/20/2022,avena tosh manzana y canelas,85,0.25
nic,1/20/2022,consome de pollo favora frasco ,89,0.45
nic,1/20/2022,salsa biibii bbq con miel y chile ,131,0.3
nic,1/20/2022,pozuelo galleta realezas ,51,0.28
nic,1/20/2022,salsa biibii para bbq con miel,131,0.3
nic,1/20/2022,vino dorado de cocinar la vi§a .oz,181,
nic,1/20/2022,galleta taifelds amaranto arandano avena nueces chia miel abeja ,272,0.6
nic,1/20/2022,cereal suli aros de frutas ,121,0.9
nic,1/20/2022,sopa gv vaso sabor carne,18,0.06
nic,1/20/2022,salsa la choy de soya,160,0.3
nic,1/20/2022,pasta ina tornillo ,17,0.2
nic,1/20/2022,azuar san antonio refinada ,32,0.8
nic,1/20/2022,gomitas pino frutas diana ,25,0.12
nic,1/20/2022,chocolate goplana secretos caja,250,0.24
nic,1/20/2022,chocolate goplana fantasias cajaa,250,0.16
nic,1/20/2022,pasta ramen vigui pollo,75,0.19
nic,1/20/2022,achiote mama gollita molido ,19,0.12
nic,1/20/2022,boquitas yummies zambo salsa verde ,43,0.14
nic,1/20/2022,sandwich mccormick spread doy pack ,107,0.4
nic,1/20/2022,harina del comal de maiz ,73,1.81
nic,1/20/2022,mostaza suli preparada en bolsa ,32,0.44
nic,1/20/2022,nestle corn flakes sin gluten cereal g caja,101,0.4
nic,1/20/2022,galleta chiky wafer ,61,0.21
nic,1/20/2022,especie sabemas pimienta negra molida ,10,0.02
nic,1/20/2022,canela molida sol maya ,71,0.07
nic,1/20/2022,boquitas pro toreaditos limon y sal ,25,0.09
nic,1/20/2022,sopa nissin instantanea res vaso ,20,0.06
nic,1/20/2022,cafe las flores molido medium roast ,173,0.4
nic,1/20/2022,cebada sasa instantanea ,31,0.4
nic,1/20/2022,pasta roma mediana pluma tricolor ,41,0.25
nic,1/20/2022,aceite ideal soya omega y ,347,3.75
nic,1/20/2022,sardina sardimar picante  g,33,0.16
nic,1/20/2022,cereal kellogrgr's® choco krispis® sabor a chocolate  cereal deranos de arroz inflado   caja de,157,0.45
nic,1/20/2022,galleta mantequilla royal dansk,98,0.34
nic,1/20/2022,papaseat value sabor cheddar y natilla ,100,0.23
nic,1/20/2022,consome maggi pollo tarro s,51,0.22
nic,1/20/2022,boquita yummies chicharron picante ,53,0.1
nic,1/20/2022,sal de cebolla sabemas bote ,28,0.09
nic,1/20/2022,cereal suli hojuela azucarada ,132,1.2
nic,1/20/2022,galleta sanissimo arroz integral ,93,0.11
nic,1/20/2022,snackeat value crema y cebolla ,94,0.22
nic,1/20/2022,mayonesa mccormick doy pack ,176,1.0
nic,1/20/2022,pancakes avena tosh,95,0.3
nic,1/20/2022,nestle lucky charms® con malvaviscos cereal g caja,147,0.3
nic,1/20/2022,barra de cereal tosh lyne fresa g u,119,0.17
nic,1/20/2022,vegetaleseat value guisante zanahoria ,40,0.23
nic,1/20/2022, packeat value pasas de uva ,70,0.03
nic,1/20/2022,vinagre blanco mama gollita,26,0.7
nic,1/20/2022,aceite de coco puro louana ,259,0.89
nic,1/20/2022,sabemas avena en hojuela ,20,0.3
nic,1/20/2022,vinagre goya de manzana ,157,0.95
nic,1/20/2022,galleta rellena de chocolate suli  g,21,0.25
nic,1/20/2022,manieat value con miel ,100,0.45
nic,1/20/2022,cereal suli hojuela natural ,130,1.2
nic,1/20/2022, pack galleta marinela chocolate ,67,0.34
nic,1/20/2022,snackeat value papas barbacoa ,93,0.22
nic,1/20/2022,miel suli de abeja botella squeeze ,103,0.5
nic,1/20/2022,sopa nissin instantanea de camaron picante vaso ,20,0.06
nic,1/20/2022,salsa preparada naturas sofrita ,18,0.11
nic,1/20/2022,aceite vegetaleat value spray ,82,0.23
nic,1/20/2022,canelaeat value molida ,205,0.51
nic,1/20/2022,nestle nesquik® chocolate cereal g caja,187,0.72
nic,1/20/2022,chocolate m&m's leche  .gr,50,0.01
nic,1/20/2022,barra tosh de cereal con chispas sabor a chocolate ,110,0.14
nic,1/20/2022,semilla marañon sol maya ,101,0.08
nic,1/20/2022,manianuts garapinado ,23,0.04
nic,1/20/2022,edulzante splenda  sobres ,251,0.1
nic,1/20/2022,mani pro con chile bolsa ,21,0.08
nic,1/20/2022,aderezo alolivo italiano ,81,0.24
nic,1/20/2022,sazonador naturisimo maggi pack x,14,0.01
nic,1/20/2022,salsa sabemas soya china ,37,0.14
nic,1/20/2022,freshmint trident val pack  unidades  .gr,43,0.01
nic,1/20/2022,quinoa blanca jinca ,123,0.25
nic,1/20/2022,pinol el caracol,32,0.4
nic,1/20/2022,harina premiun trigo ,47,1.36
nic,1/20/2022,cafe el cafesito negro molido,110,0.4
nic,1/20/2022,salchichas la sirena pollo vienna ,45,0.1
nic,1/20/2022,mezcla betty crocker galleta choco,127,0.5
nic,1/20/2022,especie alessi pimient negan,223,0.08
nic,1/20/2022,papas pringles crema y cebolla ,92,0.12
nic,1/20/2022,aceitunas fragata con piemiento ,74,0.14
nic,1/20/2022,sandia trident val pack  unidades  .gr,43,0.01
nic,1/20/2022,barra nature valleyanola masticable chocolate oscuro y nueces,132,0.21
nic,1/20/2022,mezcla cashitas de nueces mixtas ,50,0.08
nic,1/20/2022,empanizador mccormick para pollo,36,0.06
nic,1/20/2022,galleta cuetara campechanas ,58,0.23
nic,1/20/2022,boquitas diana de maiz y barbacoa,26,0.2
nic,1/20/2022,boquitas yummies zambos platanos caseros ,45,0.16
nic,1/20/2022,barra bimbo multigrano nuez ,77,0.2
nic,1/20/2022,gelatina royal uva ,27,0.08
nic,1/20/2022,hongos richly troceados ,89,0.42
nic,1/20/2022,paletas colombina tipitin cervecita ,52,0.29
nic,1/20/2022,granola alin bolsa ,51,0.25
nic,1/20/2022,sopa res con fideos maggi ,12,0.06
nic,1/20/2022,harina pancakes cocoa dulce chips chocolate,54,0.32
nic,1/20/2022,galleta pozuelo chiky choco naran,57,0.4
nic,1/20/2022,curcuma sol maya ,114,0.1
nic,1/20/2022,pringles orginal g,22,0.02
nic,1/20/2022,gomitas panditas ricolino clasicos ,40,0.12
nic,1/20/2022,salsa criolla lizano ,27,0.14
nic,1/20/2022,vinagre don julio condimentado ,33,0.48
nic,1/20/2022,pasta carozzi spaguetti ,44,0.4
nic,1/20/2022,salsa sabemas de tomate ,149,4.0
nic,1/20/2022,ducal frijol molido picante medio,44,0.4
nic,1/20/2022,pimienta negra maggi de la huerta bolsa resellable g,31,0.02
nic,1/20/2022,nestle cheerios® miel cereal g caja,140,0.48
nic,1/20/2022,nueces brander mixtas bolsas ,51,0.08
nic,1/20/2022,chocolate nutresa monedas sabor  .gr,129,0.0
nic,1/20/2022,gelatina sabemas sabor uva ,23,0.08
nic,1/20/2022,ajo en polvo sol maya bolsa ,34,0.02
nic,1/20/2022,semilla brander de maranon ,90,0.08
nic,1/20/2022,chocolate kinder barra con leche ,76,0.05
nic,1/20/2022,boquita yummies mix surtido ,53,0.19
nic,1/20/2022,cajeta de leche el carmen  .gr,65,0.08
nic,1/20/2022,arrolladito merendina relleno ,16,0.06
nic,1/20/2022,boquitas yummies nacho exitante ,29,0.15
nic,1/20/2022,condimento sabemas mixto ,8,0.02
nic,1/20/2022,confite gallito menta  unidades  ,40,0.21
nic,1/20/2022,ablandador carne sol maya ,124,0.28
nic,1/20/2022,consome camaron maggi ,13,0.04
nic,1/20/2022, pack galleta sponch marinela ,58,0.36
nic,1/20/2022,galleta rellena de fresa suli  g,21,0.25
nic,1/20/2022,aceiteeat value de oliva virgen ,355,1.5
nic,1/20/2022,te verde manzate caja  unidades  .,80,0.0
nic,1/20/2022,gelatina sabemas sabor fresa  ggr,27,0.08
nic,1/20/2022,galleta diana picnic vainilla ,27,0.16
nic,1/20/2022,papaseat value tubo cebolla ,64,0.16
nic,1/20/2022,sopa criolla gallina con caracol maggi ,12,0.06
nic,1/20/2022,especie sabemas sal de ajo ,9,0.02
nic,1/20/2022,especie badia sazon completa  .gr,52,0.01
nic,1/20/2022,chocolate nucita nutresa trisabor dispenz ,45,0.14
nic,1/20/2022,cereal nestle crunch caja ,143,0.33
nic,1/20/2022,pimienta negra molida sol maya ,58,0.03
nic,1/20/2022,mermelada sabemas guayaba ,43,0.3
nic,1/20/2022,boquitas jacks meneitos clasicos ,56,0.12
nic,1/20/2022,atun gaviota lomo trocit en aceite,49,0.1
nic,1/20/2022,salsa del monte sabor a queso ,51,0.4
nic,1/20/2022,mermelada sabemas piña bolsa ,35,0.3
nic,1/20/2022,sopa nissin instantanea de camaron vaso ,20,0.06
nic,1/20/2022,bebida quaker frescavena de fresa ,43,0.33
nic,1/20/2022,miel sabemas maple botella ,65,0.48
nic,1/20/2022,sopa nissin instantanea de mariscos vaso ,20,0.06
nic,1/20/2022,paleta colombina tipitin besos ,51,0.29
nic,1/20/2022,paleta coronado de cajeta tira   unidades ,39,0.01
nic,1/20/2022,barra brander de ajonjoli krunchy ,62,0.18
nic,1/20/2022,sandwich spread mccormick doypack ,189,0.8
nic,1/20/2022,boquitas cantonesa platano ,25,0.09
nic,1/20/2022,boquitas cantonesa tostaditas ,19,0.07
nic,1/20/2022,salsa picante chilango jolokia ,68,0.15
nic,1/20/2022,dulces diana caramelo de leche ,46,0.15
nic,1/20/2022,chicle bubbaloo tutti frutti un ,112,0.38
nic,1/20/2022,garbanzos goya bolsa ,143,0.4
nic,1/20/2022,mini gelatina  siete de frutas,30,0.31
nic,1/20/2022,te verde mondaisa con menta ,75,0.04
nic,1/20/2022,mermelada helios arandanos extra,77,0.34
nic,1/20/2022,frijoles la costeña charro lata ,67,0.56
nic,1/20/2022,picadillos de cebolla mama gollita ,81,0.45
nic,1/20/2022,pasta pequeña roma corbatas tricolor ,41,0.25
nic,1/20/2022,gelatina royal frambuesa ,14,0.04
nic,1/20/2022,cereal kellogrgr's® zucaritas® sabor chocolate con malvaviscos  hojuelas de maíz escarchadas con sabor a chocolate y con malvaviscos   caja de g,98,0.26
nic,1/20/2022,cereal kellogrgr's® zucaritas® sabor origrinal  hojuelas de maíz escarchadas con azúcar   caja de,161,0.49
nic,1/20/2022,galleta royal dansk surtida lata ,97,0.45
nic,1/20/2022,chimichurri secret d mama jalapeno,134,0.25
nic,1/20/2022,aceite clover de girasol ,501,4.73
nic,1/20/2022,dip lactolac cebolla y finas hierbas ,65,0.23
nic,1/20/2022,sucralosaeat valueanulada ,135,0.28
nic,1/20/2022,aceite colavita de oliva,255,1.0
nic,1/20/2022,sazonador gallina maggi mi sazon ,51,0.22
nic,1/20/2022,chocolate hersheys miniatura ,163,0.15
nic,1/20/2022,gomitas ricolino gomilocas dientes ,37,0.12
nic,1/20/2022,atun suli trocitos en aceite ,35,0.14
nic,1/20/2022,avena tosh fresa y quinoas,85,0.25
nic,1/20/2022,guisanteeat value sin sal ,40,0.42
nic,1/20/2022,chocolate gallito milán  unidades  .,43,0.01
nic,1/20/2022,pringles wavi jalapena  g,104,0.14
nic,1/20/2022,mani brander garapinado con ajonjolin ,21,0.08
nic,1/20/2022,chocolate snickers mars mix mini ,528,1.13
nic,1/20/2022,galleta gama chocomad s,66,0.58
nic,1/20/2022,vino blanco de cocinar la vi§a .oz,181,
nic,1/20/2022,dulce venus candy mix bolsa ,165,1.36
nic,1/20/2022,arroz vigo paella valenciana ,279,0.54
nic,1/20/2022,vino tinto de cocinar la vi§a .oz,181,
nic,1/20/2022,aderezoeat value ranch light l,71,0.47
nic,1/20/2022,marshmelloweat value sabor vainilla ,50,0.28
nic,1/20/2022,cafe casa del cafeano puro ,183,0.45
nic,1/20/2022,cafe las flores molidoande cosecha ,380,0.91
nic,1/20/2022,mezcla betty crocker para reposteria devils food ,80,0.43
nic,1/20/2022,te tranquite manzate caja  unidades  .gr,85,0.0
nic,1/20/2022,atun calvo con vegetales en agua ,79,0.1
nic,1/20/2022,miel don pelayo de abeja,146,0.5
nic,1/20/2022,consome maggi mi sazon doypack ,62,0.33
nic,1/20/2022,harina espiga dorada todo uso ,67,2.27
nic,1/20/2022,barraeat valueanola masticable mani salado y dulce ,103,0.21
nic,1/20/2022,pk pudin de bananaeat value xgr,50,0.1
nic,1/20/2022,aceite clover soya galon ,447,4.73
nic,1/20/2022,flan royal vainilla con caramelo ,31,0.08
nic,1/20/2022,sazonador para res maggi de la huerta frasco g,72,0.09
nic,1/20/2022,almendrasa nuts tostadas bolsa ,206,0.18
nic,1/20/2022,tallarin sabemas precocido ,26,0.2
nic,1/20/2022,mostaza mieleat value  oz,62,
nic,1/20/2022,melocotongreat value en mitades ,110,0.82
nic,1/20/2022,nestle cinnamon toast crunch® canela cereal g caja,146,0.34
nic,1/20/2022,gv surtid chocovainilla rellena crema,99,
nic,1/20/2022,empanizador sabemas ,25,0.06
nic,1/20/2022,leche burra el carmen bolsa ,25,0.23
nic,1/20/2022,salsa del monte tomate tradicional ,51,0.4
nic,1/20/2022,cereal tosh multicereal yogurtiego caja ,145,0.3
nic,1/20/2022,ajo listo don julio ,89,0.33
nic,1/20/2022,salsa sabemas tipo inglesa,61,0.71
nic,1/20/2022,chipseat value originales single ,21,0.03
nic,1/20/2022,boquitas frito lay sour cream ,128,0.18
nic,1/20/2022,marshmellow sabemas vainilla ,54,0.26
nic,1/20/2022,sazon con azafran goya caja de . oz,126,
nic,1/20/2022,clavo sol maya de olor bolsa ,43,0.01
nic,1/20/2022, packeat value palomita microonda extmantequilla ,77,0.08
nic,1/20/2022,salsa mexicana herdez de guacamole,77,0.24
nic,1/20/2022,condimento badia limon y pimienta ,125,0.18
nic,1/20/2022,empanizador los patitos de hierbas ,26,0.08
nic,1/20/2022,mania nuts con pasas ,80,0.2
nic,1/20/2022,especia sasson sazon completa ,50,0.08
nic,1/20/2022,miel de abeja bee nica pura,310,1.0
nic,1/20/2022,cafe molido nicas supremo,300,0.91
nic,1/20/2022,harina pastel bc super moist red v,70,0.43
nic,1/20/2022,chile mgollita trocitos jalapeno,70,0.45
nic,1/20/2022,cebada el caracol ,36,0.4
nic,1/20/2022,paella vigo valenciana de mariscos,153,0.23
nic,1/20/2022,hongos toños piezas y tallos rebanados ,124,0.42
nic,1/20/2022,decorativas betty crocker rainbow sprinkles ,73,0.05
nic,1/20/2022,cafe molid sn sebastian oscur prem,140,0.4
nic,1/20/2022,chao mein cantonesa ,16,0.12
nic,1/20/2022,melocoton richly almibar mitades lata ,189,0.82
nic,1/20/2022,bebida badia te frutas manza aniz,64,0.28
nic,1/20/2022,te mondaisa menta  unidades ,68,0.02
nic,1/20/2022,miel de abeja el panal botella ,86,0.25
nic,1/20/2022,granola alin pasas bolsa ,45,0.25
nic,1/20/2022,gelatina royal cereza ,14,0.04
nic,1/20/2022,"cereal kellogrgr's® hershey®'s sabor chocolate  cereal a base de maíz y avena sabor a chocolate, con vitaminas y hierro   caja de",89,0.17
nic,1/20/2022,barras kelloggs ricekrispies treats con  vitaminas ,106,0.13
nic,1/20/2022,trufa chocolate belgidor clasico,150,0.2
nic,1/20/2022,jamon goya cocido lata ,395,0.45
nic,1/20/2022,boquitas frito lay papas originales con sal  .gr,128,0.0
nic,1/20/2022,chocolate hersheys kisses ,97,0.13
nic,1/20/2022,frijol ducal volteado negro doy pack ,44,0.4
nic,1/20/2022,especie sabemas nuez moscada molida ,9,0.01
nic,1/20/2022,coctel frutaeat value extra light ,70,0.42
nic,1/20/2022,chocolate snickers bolsa minis  .gr,112,0.01
nic,1/20/2022,atun sabemas trocitos con vegetale ,43,0.1
nic,1/20/2022,maiz herdez dulce lata ,63,0.22
nic,1/20/2022,bolsaeat value de ciruelas pasas ,110,0.26
nic,1/20/2022,almendras sol maya peladas ,48,0.03
nic,1/20/2022,frijol blanco sabemas ,37,0.4
nic,1/20/2022,vinagreeat value de vino rojo ,57,0.38
nic,1/20/2022,empanizador c sazonado de pan .gr,86,0.39
nic,1/20/2022,mama gollita salsa china ,310,3.78
nic,1/20/2022,chimichurri el secreto de mama,126,0.25
nic,1/20/2022,jarabe suli de maple ,45,0.34
nic,1/20/2022,papitas lays original  oz,23,
nic,1/20/2022,arroz sabemas / ,84,2.0
nic,1/20/2022,cerealeat value azucarado ,75,0.42
nic,1/20/2022,hersheys barra milk ,66,0.04
nic,1/20/2022,consome pollo maggi ,127,0.85
nic,1/20/2022,aderezogreat value cesar ,71,0.47
nic,1/20/2022,salsa kern's ketchup queso criollo ,16,0.11
nic,1/20/2022,mermelada sabemas de mora bolsa ,34,0.3
nic,1/20/2022,melocotoneat value en rodaja % jugo ,115,0.82
nic,1/20/2022,barra chocolate fiber one caramelo ,127,0.12
nic,1/20/2022,sal alessiuesa del mediterraneo,130,0.68
nic,1/20/2022,salsaeat value espesa picante medio ,95,0.68
nic,1/20/2022,mayonesagreat value squeeze ,89,0.53
nic,1/20/2022,sopa casera pollo con verduras maggi ,18,0.09
nic,1/20/2022,vinagre alessi balsamico blanco ,199,0.25
nic,1/20/2022,mani con sal y limon brander,77,0.3
nic,1/20/2022,salsa la choy soya teriyaki ,160,0.3
nic,1/20/2022,barra fiber one chocolate ,135,0.15
nic,1/20/2022,doritos nacho queso . oz,23,
nic,1/20/2022,marshmelloweat value mini colores ,50,0.28
nic,1/20/2022, pack chocolate snickers fun size  .gr,96,0.0
nic,1/20/2022,cajeta de coco negro el carmen  .gr,32,0.08
nic,1/20/2022,sandwich mccormick spread bote,48,0.1
nic,1/20/2022,mani brander japones ,36,0.08
nic,1/20/2022,dip santa cruz de queso cheedar sin picante ,115,0.25
nic,1/20/2022,salsaeat value para marinar teriyaki ,70,0.36
nic,1/20/2022,nuezeat value nogal en mitades ,150,0.2
nic,1/20/2022,sal natural de mar fina alessi,129,0.68
nic,1/20/2022,endulzanteeat value stevia  sobres ,125,0.16
nic,1/20/2022,mi zzopita campo fresco sabor camaron ,18,0.06
nic,1/20/2022,snack pro toreadito barbacoa ,25,0.09
nic,1/20/2022,te natural manzanilla mondaisa caja con und m,164,0.11
nic,1/20/2022,aahaca sol maya ,90,0.05
nic,1/20/2022,sopa pollo con fideos knorr ,12,0.06
nic,1/20/2022,aceite ideal de soya ,71,0.8
nic,1/20/2022,salsa dona coco inglesa,38,0.35
nic,1/20/2022,gelatina betty crocker neon food colors ,125,0.08
nic,1/20/2022,cafe las flores enano tuest med,380,0.91
nic,1/20/2022,sardina la sirena ovalada tomate,103,0.42
nic,1/20/2022,sopa maruchan ramen camaron picante ,24,0.06
nic,1/20/2022,pasta ina linguini ,14,0.2
nic,1/20/2022,melocotonesgreat value en rodajas ,115,0.82
nic,1/20/2022,paleta colombina tipitin corazones ,51,0.29
nic,1/20/2022,harina de maiz del comal fortifica ,19,0.45
nic,1/20/2022,atun sabemas trocitos en agua ,85,0.3
nic,1/20/2022,galleta taifelds integral amaranto chispas chocolate ,250,0.6
nic,1/20/2022,mayonesa suli bolsa ,101,0.88
nic,1/20/2022,papas pringles original ,92,0.12
nic,1/20/2022,salsaeat value espesa picante moderado ,95,0.68
nic,1/20/2022,gomitas ricolino panditas acidos ,37,0.12
nic,1/20/2022,sardina la sirena ovalada picante,103,0.42
nic,1/20/2022,miel pura de abeja biibii ,99,0.25
nic,1/20/2022,granola la selva comple pasas piña ,95,0.25
nic,1/20/2022,maiz del monte desgranado sin sal agregada ,50,0.43
nic,1/20/2022,marshmallows la tropical gond angel ,26,0.1
nic,1/20/2022,aaricoque helios ,55,0.34
nic,1/20/2022,aceite ybarra canola y oliva,143,0.75
nic,1/20/2022,gelatina royal sabor manzana ,14,0.04
